expected_cut,best_sampled_cut,optimizer,depth,noise_condition,optimizer_evaluations,circuit_executions,total_executed_shots,two_qubit_gates,circuit_depth,simulator_runtime_seconds,optimal_parameters,experiment_id,graph_id,graph_family,num_nodes,num_edges,graph_seed,config_id,shots_per_circuit,exact_optimum,run_seed,schema_version,expected_approximation_ratio,best_sampled_approximation_ratio,run_status,failure_reason
18.92578125,26,SPSA,3,N0,79,80,20480,111,36,1.6038176409999778,"(1.494890489046572, 1.8049410914408321, 0.9822413576639467, 0.18528507414740078, 0.4788854783876758, 0.45103081329683087)",G0030_C11_N0_S1000,G0030,erdos_renyi,15,37,10029,C11,256,28,1000,1.0,0.6759207589285714,0.9285714285714286,success,
19.61328125,26,SPSA,3,N0,79,80,20480,111,36,1.3283758729999136,"(2.5838068094598774, 0.3154723728228982, 0.651654140301165, 1.695035856569126, -0.3301863266506633, 0.30337974623970754)",G0030_C11_N0_S1001,G0030,erdos_renyi,15,37,10029,C11,256,28,1001,1.0,0.7004743303571429,0.9285714285714286,success,
19.443359375,26,SPSA,3,N0,79,80,40960,111,36,1.7333837020000828,"(1.6138973170674407, 1.8771049652944647, 0.9837904637295802, 0.09813897256018622, 0.4987492464904795, 0.305468209713921)",G0030_C12_N0_S1000,G0030,erdos_renyi,15,37,10029,C12,512,28,1000,1.0,0.6944056919642857,0.9285714285714286,success,
19.787109375,26,SPSA,3,N0,79,80,40960,111,36,1.7197849200001656,"(2.4794159205631736, 0.3675188268650423, 0.7139576945469827, 1.6792460502871016, -0.3800033185514396, 0.21979602444353918)",G0030_C12_N0_S1001,G0030,erdos_renyi,15,37,10029,C12,512,28,1001,1.0,0.7066824776785714,0.9285714285714286,success,
29.375,40,COBYLA,1,N0,28,29,7424,59,23,0.917225464000012,"(1.612975383378177, 1.4452288089222467)",G0031_C01_N0_S1000,G0031,erdos_renyi,18,59,10030,C01,256,42,1000,1.0,0.6994047619047619,0.9523809523809524,success,
31.75,41,COBYLA,1,N0,29,30,7680,59,23,1.3024465700000292,"(2.642401727688391, 0.3916954762617845)",G0031_C01_N0_S1001,G0031,erdos_renyi,18,59,10030,C01,256,42,1001,1.0,0.7559523809523809,0.9761904761904762,success,
29.771484375,41,COBYLA,1,N0,28,29,14848,59,23,1.467127105000145,"(1.264082184238941, 1.6758937965731024)",G0031_C02_N0_S1000,G0031,erdos_renyi,18,59,10030,C02,512,42,1000,1.0,0.7088448660714286,0.9761904761904762,success,
31.52734375,40,COBYLA,1,N0,33,34,17408,59,23,1.352480909000178,"(2.700220296858523, 0.4069260595255175)",G0031_C02_N0_S1001,G0031,erdos_renyi,18,59,10030,C02,512,42,1001,1.0,0.7506510416666666,0.9523809523809524,success,
29.36328125,39,SPSA,1,N0,79,80,20480,59,23,1.828519596999968,"(1.6354607595248918, 1.03128673111336)",G0031_C03_N0_S1000,G0031,erdos_renyi,18,59,10030,C03,256,42,1000,1.0,0.6991257440476191,0.9285714285714286,success,
31.58984375,41,SPSA,1,N0,79,80,20480,59,23,1.639855240000088,"(2.620166314328708, 0.37133679679236986)",G0031_C03_N0_S1001,G0031,erdos_renyi,18,59,10030,C03,256,42,1001,1.0,0.7521391369047619,0.9761904761904762,success,
29.6875,40,SPSA,1,N0,79,80,40960,59,23,2.114124103999984,"(1.7832563771189152, 0.7975955120344503)",G0031_C04_N0_S1000,G0031,erdos_renyi,18,59,10030,C04,512,42,1000,1.0,0.7068452380952381,0.9523809523809524,success,
31.341796875,41,SPSA,1,N0,79,80,40960,59,23,2.1918722140001137,"(2.7118112461562562, 0.3028310475635081)",G0031_C04_N0_S1001,G0031,erdos_renyi,18,59,10030,C04,512,42,1001,1.0,0.7462332589285714,0.9761904761904762,success,
29.47265625,38,COBYLA,2,N0,35,36,9216,118,36,1.0603763520000484,"(1.6476316858120732, 2.396932098113473, 0.7585149801066821, 0.3346066522641595)",G0031_C05_N0_S1000,G0031,erdos_renyi,18,59,10030,C05,256,42,1000,1.0,0.7017299107142857,0.9047619047619048,success,
29.53125,41,COBYLA,2,N0,40,41,10496,118,36,1.2559081189999688,"(1.9245237272217217, 0.04932447436227646, 0.29482209794382347, 1.3475705621750358)",G0031_C05_N0_S1001,G0031,erdos_renyi,18,59,10030,C05,256,42,1001,1.0,0.703125,0.9761904761904762,success,
34.423828125,42,COBYLA,2,N0,48,49,25088,118,36,1.7796221179999063,"(0.3625212622060668, 1.8503639013387179, 0.29063812623668117, 0.053516314384120925)",G0031_C06_N0_S1000,G0031,erdos_renyi,18,59,10030,C06,512,42,1000,1.0,0.8196149553571429,1.0,success,
31.009765625,41,COBYLA,2,N0,47,48,24576,118,36,1.7842084989999876,"(2.5128051940891654, 0.40899973014924346, 0.3227945996410854, 1.6522938395472744)",G0031_C06_N0_S1001,G0031,erdos_renyi,18,59,10030,C06,512,42,1001,1.0,0.7383277529761905,0.9761904761904762,success,
29.484375,38,SPSA,2,N0,79,80,20480,118,36,2.1821802439999374,"(1.6732997180763418, 1.8617069965177848, 0.7044355314005911, 0.2839430076104097)",G0031_C07_N0_S1000,G0031,erdos_renyi,18,59,10030,C07,256,42,1000,1.0,0.7020089285714286,0.9047619047619048,success,
30.76953125,39,SPSA,2,N0,79,80,20480,118,36,2.4046414399999776,"(2.5057947900992263, 0.23356468755211907, 0.40920707958490826, 1.536038831195291)",G0031_C07_N0_S1001,G0031,erdos_renyi,18,59,10030,C07,256,42,1001,1.0,0.7326078869047619,0.9285714285714286,success,
32.111328125,41,SPSA,2,N0,79,80,40960,118,36,3.723153364999917,"(0.7930877867979823, 1.7486246980105122, 0.24028776404264085, 0.07551781909891238)",G0031_C08_N0_S1000,G0031,erdos_renyi,18,59,10030,C08,512,42,1000,1.0,0.7645554315476191,0.9761904761904762,success,
31.966796875,41,SPSA,2,N0,79,80,40960,118,36,3.600224623000031,"(2.9548981756741868, -0.3120260661102792, 0.3281550706885872, 1.8911957139867295)",G0031_C08_N0_S1001,G0031,erdos_renyi,18,59,10030,C08,512,42,1001,1.0,0.7611142113095238,0.9761904761904762,success,
31.05078125,41,COBYLA,3,N0,53,54,13824,177,49,1.8726711439999235,"(2.2129020471947323, 2.437434398584266, 1.9815882030524263, 0.3018018746738003, 1.3707086956074133, 0.5392943552557229)",G0031_C09_N0_S1000,G0031,erdos_renyi,18,59,10030,C09,256,42,1000,1.0,0.7393043154761905,0.9761904761904762,success,
31.0625,41,COBYLA,3,N0,51,52,13312,177,49,1.806191808999984,"(1.9706504948684185, 0.06740583138049838, 0.5831380899374616, 1.3426607950702918, 0.1131811802546628, 0.3174143571742099)",G0031_C09_N0_S1001,G0031,erdos_renyi,18,59,10030,C09,256,42,1001,1.0,0.7395833333333334,0.9761904761904762,success,
29.591796875,40,COBYLA,3,N0,50,51,26112,177,49,2.141592413000126,"(1.6379816041089499, 2.3970251104851767, 1.4795072907359663, 0.3192611215778017, 0.8305727352036273, 0.30007908703546404)",G0031_C10_N0_S1000,G0031,erdos_renyi,18,59,10030,C10,512,42,1000,1.0,0.7045665922619048,0.9523809523809524,success,
31.123046875,41,COBYLA,3,N0,50,51,26112,177,49,2.128818818000127,"(1.934674738811613, 0.05235468701101755, 0.5906962626438601, 1.3341358570157889, 0.10634648242856029, 0.37267384568910866)",G0031_C10_N0_S1001,G0031,erdos_renyi,18,59,10030,C10,512,42,1001,1.0,0.7410249255952381,0.9761904761904762,success,
31.6015625,40,SPSA,3,N0,79,80,20480,177,49,2.6120041780000065,"(1.8971448877425325, 1.7354980042878014, 1.7985797369758216, -0.0469670279132364, 1.1611452562684272, -0.2161417252492628)",G0031_C11_N0_S1000,G0031,erdos_renyi,18,59,10030,C11,256,42,1000,1.0,0.7524181547619048,0.9523809523809524,success,
32.390625,40,SPSA,3,N0,79,80,20480,177,49,2.5101926500001355,"(2.7763953094151557, 0.8282814450717148, -0.14855823749276925, 1.8419223075817688, 0.4098092467052718, 0.8329162437345584)",G0031_C11_N0_S1001,G0031,erdos_renyi,18,59,10030,C11,256,42,1001,1.0,0.7712053571428571,0.9523809523809524,success,
32.8359375,42,SPSA,3,N0,79,80,40960,177,49,3.0496550730001672,"(1.7652979436878171, 2.0826876932056515, 1.942406987665938, -0.021651222612149676, 1.3501573306582928, -0.1704928974835525)",G0031_C12_N0_S1000,G0031,erdos_renyi,18,59,10030,C12,512,42,1000,1.0,0.7818080357142857,1.0,success,
32.169921875,41,SPSA,3,N0,79,80,40960,177,49,4.088952053000185,"(2.9074920400476456, 1.0446776627605499, -0.25245044328996746, 1.9331468863783714, 0.022997888010040185, 1.315421385396941)",G0031_C12_N0_S1001,G0031,erdos_renyi,18,59,10030,C12,512,42,1001,1.0,0.7659505208333334,0.9761904761904762,success,
29.7890625,40,COBYLA,1,N0,25,26,6656,60,23,0.5715469790000043,"(2.13798160410895, 0.9485125552425884)",G0032_C01_N0_S1000,G0032,erdos_renyi,18,60,10031,C01,256,43,1000,1.0,0.6927688953488372,0.9302325581395348,success,
30.71875,40,COBYLA,1,N0,27,28,7168,60,23,0.6022316290000163,"(2.456291936963696, 0.4754209624185816)",G0032_C01_N0_S1001,G0032,erdos_renyi,18,60,10031,C01,256,43,1001,1.0,0.7143895348837209,0.9302325581395348,success,
30.322265625,41,COBYLA,1,N0,27,28,14336,60,23,0.7818217409999306,"(2.1853245376372197, 1.9230157188556394)",G0032_C02_N0_S1000,G0032,erdos_renyi,18,60,10031,C02,512,43,1000,1.0,0.7051689680232558,0.9534883720930232,success,
30.53125,43,COBYLA,1,N0,25,26,13312,60,23,0.7665480660000412,"(2.422400109896291, 0.5234253753601201)",G0032_C02_N0_S1001,G0032,erdos_renyi,18,60,10031,C02,512,43,1001,1.0,0.7100290697674418,1.0,success,
29.67578125,37,SPSA,1,N0,79,80,20480,60,23,1.630916938000155,"(1.8512514867863055, 0.686198957798313)",G0032_C03_N0_S1000,G0032,erdos_renyi,18,60,10031,C03,256,43,1000,1.0,0.6901344476744186,0.8604651162790697,success,
30.3359375,39,SPSA,1,N0,79,80,20480,60,23,1.6265392830000565,"(2.311837885745374, 0.3546033357731316)",G0032_C03_N0_S1001,G0032,erdos_renyi,18,60,10031,C03,256,43,1001,1.0,0.7054869186046512,0.9069767441860463,success,
29.82421875,40,SPSA,1,N0,79,80,40960,60,23,2.195623184999932,"(1.7840078735636662, 0.8683181383231954)",G0032_C04_N0_S1000,G0032,erdos_renyi,18,60,10031,C04,512,43,1000,1.0,0.6935864825581395,0.9302325581395348,success,
30.111328125,39,SPSA,1,N0,79,80,40960,60,23,2.24113795900007,"(1.8124421348403148, 0.052669994507828916)",G0032_C04_N0_S1001,G0032,erdos_renyi,18,60,10031,C04,512,43,1001,1.0,0.7002634447674418,0.9069767441860463,success,
29.8828125,42,COBYLA,2,N0,35,36,9216,120,37,1.013895367000032,"(2.137990354801309, 1.8970870150732717, 0.7396930429784913, 0.3192763234771536)",G0032_C05_N0_S1000,G0032,erdos_renyi,18,60,10031,C05,256,43,1000,1.0,0.6949491279069767,0.9767441860465116,success,
29.5390625,38,COBYLA,2,N0,38,39,9984,120,37,1.163867676000109,"(1.9628323134154082, 0.06014952271181351, 0.3341587554812436, 1.3484710809580067)",G0032_C05_N0_S1001,G0032,erdos_renyi,18,60,10031,C05,256,43,1001,1.0,0.6869549418604651,0.8837209302325582,success,
29.86328125,39,COBYLA,2,N0,33,34,17408,120,37,1.2709768319998602,"(1.6379816041089499, 2.3970251104851767, 0.7397536453679832, 0.3192611215778017)",G0032_C06_N0_S1000,G0032,erdos_renyi,18,60,10031,C06,512,43,1000,1.0,0.6944949127906976,0.9069767441860463,success,
30.029296875,39,COBYLA,2,N0,38,39,19968,120,37,1.6848157740000715,"(1.9949968090903971, 0.05667923760781839, 0.22503295624899772, 1.822399496386574)",G0032_C06_N0_S1001,G0032,erdos_renyi,18,60,10031,C06,512,43,1001,1.0,0.6983557412790697,0.9069767441860463,success,
29.86328125,39,SPSA,2,N0,79,80,20480,120,37,3.080658306000032,"(1.684963748429387, 2.006404877220473, 0.6518337872730786, 0.34157183806160224)",G0032_C07_N0_S1000,G0032,erdos_renyi,18,60,10031,C07,256,43,1000,1.0,0.6944949127906976,0.9069767441860463,success,
30.046875,37,SPSA,2,N0,79,80,20480,120,37,2.9316032799999903,"(1.7874496493937626, -0.10801325598669291, 0.47718824917145886, 1.5236113976872883)",G0032_C07_N0_S1001,G0032,erdos_renyi,18,60,10031,C07,256,43,1001,1.0,0.6987645348837209,0.8604651162790697,success,
29.8984375,40,SPSA,2,N0,79,80,40960,120,37,2.6304821829999128,"(1.6139771326768686, 1.8621058101371155, 0.7257048484616917, 0.5075797918461531)",G0032_C08_N0_S1000,G0032,erdos_renyi,18,60,10031,C08,512,43,1000,1.0,0.6953125,0.9302325581395348,success,
29.9921875,41,SPSA,2,N0,79,80,40960,120,37,2.635586690000082,"(1.9296447069605833, -0.15109177513061203, 0.2948231204966083, 1.4680701666220957)",G0032_C08_N0_S1001,G0032,erdos_renyi,18,60,10031,C08,512,43,1001,1.0,0.6974927325581395,0.9534883720930232,success,
30.140625,39,COBYLA,3,N0,51,52,13312,180,52,1.7827363799999605,"(2.1663114593244455, 2.4215625628348256, 1.4816583269830386, 0.2983060447744124, 0.7923051617688585, 0.2317775523336329)",G0032_C09_N0_S1000,G0032,erdos_renyi,18,60,10031,C09,256,43,1000,1.0,0.7009447674418605,0.9069767441860463,success,
30.4453125,40,COBYLA,3,N0,52,53,13568,180,52,1.7874372539999968,"(1.9068950234908584, 0.0147002061928425, 0.5549063694674279, 1.3338619244470684, 0.11100028504872819, 0.3129906330199234)",G0032_C09_N0_S1001,G0032,erdos_renyi,18,60,10031,C09,256,43,1001,1.0,0.708030523255814,0.9302325581395348,success,
29.91015625,38,COBYLA,3,N0,46,47,24064,180,52,1.8164680319998752,"(2.13798160410895, 2.3970251104851767, 1.4795072907359663, 0.3192611215778017, 0.8305727352036273, 0.30007908703546404)",G0032_C10_N0_S1000,G0032,erdos_renyi,18,60,10031,C10,512,43,1000,1.0,0.6955850290697675,0.8837209302325582,success,
30.44921875,38,COBYLA,3,N0,51,52,26624,180,52,2.0069424920000074,"(1.9303078607210662, 0.05135080851449362, 0.5920757915370921, 1.3487896933358676, 0.12120742607930271, 0.2918652945792626)",G0032_C10_N0_S1001,G0032,erdos_renyi,18,60,10031,C10,512,43,1001,1.0,0.7081213662790697,0.8837209302325582,success,
29.9765625,41,SPSA,3,N0,79,80,20480,180,52,2.612000362000117,"(1.9232259520053012, 2.139833151167034, 1.564875636078412, 0.6313496858970397, 0.46742638681558424, 0.2592716737442565)",G0032_C11_N0_S1000,G0032,erdos_renyi,18,60,10031,C11,256,43,1000,1.0,0.6971293604651163,0.9534883720930232,success,
30.75,39,SPSA,3,N0,79,80,20480,180,52,2.976268158000039,"(1.8747829980915642, -0.09484450392378081, 0.5683040655828785, 1.3069561199510555, 0.045235808057817115, 0.4600407956152174)",G0032_C11_N0_S1001,G0032,erdos_renyi,18,60,10031,C11,256,43,1001,1.0,0.7151162790697675,0.9069767441860463,success,
30.041015625,39,SPSA,3,N0,79,80,40960,180,52,4.0351436870000725,"(1.5775683635526505, 1.9053516591591713, 1.5746241804611718, 0.2822133313719464, 0.9383858115511965, 0.20698769422167845)",G0032_C12_N0_S1000,G0032,erdos_renyi,18,60,10031,C12,512,43,1000,1.0,0.6986282703488372,0.9069767441860463,success,
30.390625,40,SPSA,3,N0,79,80,40960,180,52,3.854488153000148,"(1.9177994113015602, 0.010405105630180982, 0.5447519554730549, 1.4100839719697738, 0.08463913459901345, 0.34248284419331293)",G0032_C12_N0_S1001,G0032,erdos_renyi,18,60,10031,C12,512,43,1001,1.0,0.7067587209302325,0.9302325581395348,success,
26.671875,37,COBYLA,1,N0,28,29,7424,54,22,0.6290254609998556,"(1.570157876064774, 1.0214366762316698)",G0033_C01_N0_S1000,G0033,erdos_renyi,18,54,10032,C01,256,39,1000,1.0,0.6838942307692307,0.9487179487179488,success,
27.21484375,37,COBYLA,1,N0,24,25,6400,54,22,0.5132268089998888,"(1.9490235252902883, 0.01968630565031284)",G0033_C01_N0_S1001,G0033,erdos_renyi,18,54,10032,C01,256,39,1001,1.0,0.6978165064102564,0.9487179487179488,success,
26.97265625,36,COBYLA,1,N0,26,27,13824,54,22,0.7299070670001129,"(1.740562915519749, 0.9663429813009474)",G0033_C02_N0_S1000,G0033,erdos_renyi,18,54,10032,C02,512,39,1000,1.0,0.6916065705128205,0.9230769230769232,success,
27.26953125,38,COBYLA,1,N0,23,24,12288,54,22,0.6341652749999867,"(1.9492665077279328, 0.021085253420837165)",G0033_C02_N0_S1001,G0033,erdos_renyi,18,54,10032,C02,512,39,1001,1.0,0.69921875,0.9743589743589745,success,
27.2890625,37,SPSA,1,N0,79,80,20480,54,22,1.519574933000058,"(2.2135133315011215, 0.5185971074553049)",G0033_C03_N0_S1000,G0033,erdos_renyi,18,54,10032,C03,256,39,1000,1.0,0.6997195512820513,0.9487179487179488,success,
28.8125,38,SPSA,1,N0,79,80,20480,54,22,1.5128235469999254,"(2.706459593791834, 0.2822587015216226)",G0033_C03_N0_S1001,G0033,erdos_renyi,18,54,10032,C03,256,39,1001,1.0,0.7387820512820513,0.9743589743589745,success,
27.23046875,39,SPSA,1,N0,79,80,40960,54,22,2.0500312120000217,"(1.9306404361337683, 0.6093687371119735)",G0033_C04_N0_S1000,G0033,erdos_renyi,18,54,10032,C04,512,39,1000,1.0,0.6982171474358975,1.0,success,
29.046875,38,SPSA,1,N0,79,80,40960,54,22,2.028818769000054,"(2.7080101280506454, 0.2895243165530761)",G0033_C04_N0_S1001,G0033,erdos_renyi,18,54,10032,C04,512,39,1001,1.0,0.7447916666666666,0.9743589743589745,success,
26.99609375,35,COBYLA,2,N0,38,39,9984,108,34,1.8437172599999485,"(2.1564990609462273, 1.9945027382506981, 0.7193767125247886, 0.26472791835494525)",G0033_C05_N0_S1000,G0033,erdos_renyi,18,54,10032,C05,256,39,1000,1.0,0.692207532051282,0.8974358974358975,success,
27.671875,37,COBYLA,2,N0,38,39,9984,108,34,1.0990959379998912,"(2.4713268573661575, 0.09145584706449875, 0.8198209624838733, 1.3713554568482873)",G0033_C05_N0_S1001,G0033,erdos_renyi,18,54,10032,C05,256,39,1001,1.0,0.7095352564102564,0.9487179487179488,success,
26.8984375,37,COBYLA,2,N0,38,39,19968,108,34,1.4848065230000884,"(2.087823283555306, 1.8958629472838298, 0.7390963673543463, 0.3123919816239671)",G0033_C06_N0_S1000,G0033,erdos_renyi,18,54,10032,C06,512,39,1000,1.0,0.6897035256410257,0.9487179487179488,success,
28.330078125,37,COBYLA,2,N0,44,45,23040,108,34,2.4322033019998344,"(2.5804098639971977, 0.057358785594698786, 0.8939806703889503, 1.2362538544541095)",G0033_C06_N0_S1001,G0033,erdos_renyi,18,54,10032,C06,512,39,1001,1.0,0.7264122596153846,0.9487179487179488,success,
26.77734375,35,SPSA,2,N0,79,80,20480,108,34,1.979432223000004,"(1.7816103816904991, 1.8246843965630044, 0.5961248677864339, 0.17563234399625238)",G0033_C07_N0_S1000,G0033,erdos_renyi,18,54,10032,C07,256,39,1000,1.0,0.6865985576923077,0.8974358974358975,success,
29.20703125,37,SPSA,2,N0,79,80,20480,108,34,2.020776635999937,"(2.641528412012554, 0.22982035806169188, 0.33773842227172995, 1.6161904612788627)",G0033_C07_N0_S1001,G0033,erdos_renyi,18,54,10032,C07,256,39,1001,1.0,0.7488982371794872,0.9487179487179488,success,
27.3046875,36,SPSA,2,N0,79,80,40960,108,34,2.4475990349999392,"(1.9634139833527138, 1.9643970728535727, 0.7230321139186456, 0.07115996388094856)",G0033_C08_N0_S1000,G0033,erdos_renyi,18,54,10032,C08,512,39,1000,1.0,0.7001201923076923,0.9230769230769232,success,
28.74609375,38,SPSA,2,N0,79,80,40960,108,34,2.434660249999979,"(2.6183805778130536, 0.06453217959436752, 0.49223825267469296, 1.4207356374029532)",G0033_C08_N0_S1001,G0033,erdos_renyi,18,54,10032,C08,512,39,1001,1.0,0.7370793269230769,0.9743589743589745,success,
26.6015625,35,COBYLA,3,N0,55,56,14336,162,46,1.74560570299991,"(1.6347616100673743, 1.897346354764292, 1.4794449546613155, 0.317579569779934, 0.8339612024844273, 0.2996151606003617)",G0033_C09_N0_S1000,G0033,erdos_renyi,18,54,10032,C09,256,39,1000,1.0,0.6820913461538461,0.8974358974358975,success,
28.9296875,37,COBYLA,3,N0,51,52,13312,162,46,1.660727104999978,"(1.9717724467325373, 0.05949615217609748, 0.5810179654858687, 1.3601124282403403, 0.1026074176725664, 0.3466399629227421)",G0033_C09_N0_S1001,G0033,erdos_renyi,18,54,10032,C09,256,39,1001,1.0,0.7417868589743589,0.9487179487179488,success,
32.38671875,38,COBYLA,3,N0,63,64,32768,162,46,2.3759959000001345,"(2.541538652712341, 2.5784926496594283, 0.7124196459352955, -0.15397055034343352, 0.057525491777452815, -0.4021434187012)",G0033_C10_N0_S1000,G0033,erdos_renyi,18,54,10032,C10,512,39,1000,1.0,0.8304286858974359,0.9743589743589745,success,
28.787109375,37,COBYLA,3,N0,51,52,26624,162,46,1.9086311529999875,"(1.9209992238189786, 0.03854375624947649, 0.5781270095536265, 1.35878689164183, 0.10360640262001998, 0.3900988666918107)",G0033_C10_N0_S1001,G0033,erdos_renyi,18,54,10032,C10,512,39,1001,1.0,0.7381310096153846,0.9487179487179488,success,
28.1875,37,SPSA,3,N0,79,80,20480,162,46,3.554387080999959,"(1.5006165649777476, 1.9398104150974977, 1.5570576411918111, 0.12626408029320677, 1.1051459372093095, 0.12395455355718357)",G0033_C11_N0_S1000,G0033,erdos_renyi,18,54,10032,C11,256,39,1000,1.0,0.7227564102564102,0.9487179487179488,success,
28.26953125,37,SPSA,3,N0,79,80,20480,162,46,3.414172366999992,"(1.8520353678933965, -0.023163884966048695, 0.7036331338466882, 1.4200589215033608, 0.2336814727737117, 0.3883601766574852)",G0033_C11_N0_S1001,G0033,erdos_renyi,18,54,10032,C11,256,39,1001,1.0,0.7248597756410257,0.9487179487179488,success,
27.77734375,37,SPSA,3,N0,79,80,40960,162,46,2.883107913999993,"(1.5520241058000457, 1.805176275205117, 1.533489734607696, -0.08577115904965553, 0.9915752379398046, 0.11241384701002019)",G0033_C12_N0_S1000,G0033,erdos_renyi,18,54,10032,C12,512,39,1000,1.0,0.7122395833333334,0.9487179487179488,success,
29.060546875,37,SPSA,3,N0,79,80,40960,162,46,2.9087515090000124,"(1.407649705933984, 0.428607429769627, 0.8248450655407593, 1.6131013956670375, -0.06885499167817105, 0.3638676129840992)",G0033_C12_N0_S1001,G0033,erdos_renyi,18,54,10032,C12,512,39,1001,1.0,0.7451422275641025,0.9487179487179488,success,
23.3984375,31,COBYLA,1,N0,27,28,7168,46,22,0.5738812460001554,"(2.13798160410895, 0.9485125552425884)",G0034_C01_N0_S1000,G0034,erdos_renyi,18,46,10033,C01,256,36,1000,1.0,0.6499565972222222,0.8611111111111112,success,
23.59375,30,COBYLA,1,N0,28,29,7424,46,22,0.5872683840000263,"(2.517083652471136, -0.4690769175707131)",G0034_C01_N0_S1001,G0034,erdos_renyi,18,46,10033,C01,256,36,1001,1.0,0.6553819444444444,0.8333333333333334,success,
23.41796875,31,COBYLA,1,N0,25,26,13312,46,22,0.672602359999928,"(2.13798160410895, 0.9485125552425884)",G0034_C02_N0_S1000,G0034,erdos_renyi,18,46,10033,C02,512,36,1000,1.0,0.6504991319444444,0.8611111111111112,success,
23.28125,31,COBYLA,1,N0,30,31,15872,46,22,0.8300204489999032,"(2.532577553146241, -0.43935077856254157)",G0034_C02_N0_S1001,G0034,erdos_renyi,18,46,10033,C02,512,36,1001,1.0,0.6467013888888888,0.8611111111111112,success,
23.29296875,35,SPSA,1,N0,79,80,20480,46,22,1.5182592420001129,"(1.9413304774347355, 1.088528536080593)",G0034_C03_N0_S1000,G0034,erdos_renyi,18,46,10033,C03,256,36,1000,1.0,0.6470269097222222,0.9722222222222222,success,
23.51171875,32,SPSA,1,N0,79,80,20480,46,22,1.5406919619999826,"(2.061364421820353, -0.5069580608438131)",G0034_C03_N0_S1001,G0034,erdos_renyi,18,46,10033,C03,256,36,1001,1.0,0.6531032986111112,0.8888888888888888,success,
23.408203125,31,SPSA,1,N0,79,80,40960,46,22,2.109824607000064,"(1.857266491074629, 1.19252603579148)",G0034_C04_N0_S1000,G0034,erdos_renyi,18,46,10033,C04,512,36,1000,1.0,0.6502278645833334,0.8611111111111112,success,
23.291015625,32,SPSA,1,N0,79,80,40960,46,22,2.041449271000147,"(2.18320276494312, -0.39344182039601683)",G0034_C04_N0_S1001,G0034,erdos_renyi,18,46,10033,C04,512,36,1001,1.0,0.64697265625,0.8888888888888888,success,
22.984375,31,COBYLA,2,N0,38,39,9984,92,33,1.743357457000002,"(1.9859043436441473, 1.887693524762764, 1.2928866527088996, 0.1546893691407498)",G0034_C05_N0_S1000,G0034,erdos_renyi,18,46,10033,C05,256,36,1000,1.0,0.6384548611111112,0.8611111111111112,success,
22.58203125,30,COBYLA,2,N0,37,38,9728,92,33,1.0298570170000405,"(1.8801068246893702, -0.05993045226151744, 0.1455434323716553, 1.5197791461663641)",G0034_C05_N0_S1001,G0034,erdos_renyi,18,46,10033,C05,256,36,1001,1.0,0.6272786458333334,0.8333333333333334,success,
23.33203125,31,COBYLA,2,N0,38,39,19968,92,33,1.3669543609998982,"(2.0998329950853263, 1.8571724970796182, 1.249210729841423, 0.27308345222210506)",G0034_C06_N0_S1000,G0034,erdos_renyi,18,46,10033,C06,512,36,1000,1.0,0.6481119791666666,0.8611111111111112,success,
27.88671875,36,COBYLA,2,N0,49,50,25600,92,33,2.576509503999887,"(0.8585706555478151, -1.4639125939782356, 1.7177316062122467, -0.3201867411284022)",G0034_C06_N0_S1001,G0034,erdos_renyi,18,46,10033,C06,512,36,1001,1.0,0.7746310763888888,1.0,success,
22.65234375,34,SPSA,2,N0,79,80,20480,92,33,1.925841984000044,"(1.5560144286068767, 2.3201003444912702, 0.6556156372790356, 0.2853392985777703)",G0034_C07_N0_S1000,G0034,erdos_renyi,18,46,10033,C07,256,36,1000,1.0,0.6292317708333334,0.9444444444444444,success,
23.15234375,32,SPSA,2,N0,79,80,20480,92,33,1.9356920010000067,"(1.3629664505612773, 0.3663222461244565, 0.0476666857600055, 1.1625364145090558)",G0034_C07_N0_S1001,G0034,erdos_renyi,18,46,10033,C07,256,36,1001,1.0,0.6431206597222222,0.8888888888888888,success,
23.744140625,33,SPSA,2,N0,79,80,40960,92,33,2.355881484000065,"(1.9681422975280194, 2.341300152782303, 1.2861991075857777, 0.14704412715691087)",G0034_C08_N0_S1000,G0034,erdos_renyi,18,46,10033,C08,512,36,1000,1.0,0.6595594618055556,0.9166666666666666,success,
23.26953125,31,SPSA,2,N0,79,80,40960,92,33,2.4675838919999933,"(1.564034921276676, 0.3963162398918064, 0.18978076800374732, 1.272114385102339)",G0034_C08_N0_S1001,G0034,erdos_renyi,18,46,10033,C08,512,36,1001,1.0,0.6463758680555556,0.8611111111111112,success,
22.59765625,32,COBYLA,3,N0,53,54,13824,138,46,1.6879894490000424,"(2.1463988249419783, 1.881676060730831, 1.4658970556219364, 0.27811366595857273, 0.7124325964113708, 0.2896813436534879)",G0034_C09_N0_S1000,G0034,erdos_renyi,18,46,10033,C09,256,36,1000,1.0,0.6277126736111112,0.8888888888888888,success,
23.234375,32,COBYLA,3,N0,46,47,12032,138,46,1.4126546170000438,"(2.4245237272217217, 0.5493244743622765, 0.5896441958876469, 1.3475705621750358, 0.11969253481467036, 0.81587181732916)",G0034_C09_N0_S1001,G0034,erdos_renyi,18,46,10033,C09,256,36,1001,1.0,0.6453993055555556,0.8888888888888888,success,
