graph_id,config_id,noise_condition,depth,optimizer,shots,mean_expected_approximation_ratio,std_expected_approximation_ratio,n_seeds,num_nodes,num_edges,graph_family,graph_seed,density,optimizer_code,noise_code,family_code
G0047,C12,N1,3,SPSA,512,0.69576171875,0.0038393688509738336,2,20,68,erdos_renyi,10046,0.35789473684210527,1,1,0
G0048,C01,N1,1,COBYLA,256,0.6801215277777778,0.003375943833789958,2,20,73,erdos_renyi,10047,0.38421052631578945,0,1,0
G0048,C02,N1,1,COBYLA,512,0.6819299768518519,0.00521736774312986,2,20,73,erdos_renyi,10047,0.38421052631578945,0,1,0
G0048,C03,N1,1,SPSA,256,0.6819299768518519,0.0023529305508232803,2,20,73,erdos_renyi,10047,0.38421052631578945,1,1,0
G0048,C04,N1,1,SPSA,512,0.6808087384259259,0.003836299811125002,2,20,73,erdos_renyi,10047,0.38421052631578945,1,1,0
G0048,C05,N1,2,COBYLA,256,0.683666087962963,0.0016368212527465666,2,20,73,erdos_renyi,10047,0.38421052631578945,0,1,0
G0048,C06,N1,2,COBYLA,512,0.6818033854166666,0.0046291351054240796,2,20,73,erdos_renyi,10047,0.38421052631578945,0,1,0
G0048,C07,N1,2,SPSA,256,0.6839554398148149,0.0006138079697799673,2,20,73,erdos_renyi,10047,0.38421052631578945,1,1,0
G0048,C08,N1,2,SPSA,512,0.6804651331018519,0.0012020406074857483,2,20,73,erdos_renyi,10047,0.38421052631578945,1,1,0
G0048,C09,N1,3,COBYLA,256,0.6982783564814815,0.01554980190109303,2,20,73,erdos_renyi,10047,0.38421052631578945,0,1,0
G0048,C10,N1,3,COBYLA,512,0.7035047743055556,0.026419318032613725,2,20,73,erdos_renyi,10047,0.38421052631578945,0,1,0
G0048,C11,N1,3,SPSA,256,0.694408275462963,0.01621476053502137,2,20,73,erdos_renyi,10047,0.38421052631578945,1,1,0
G0048,C12,N1,3,SPSA,512,0.6839554398148148,0.00020460265659333555,2,20,73,erdos_renyi,10047,0.38421052631578945,1,1,0
G0049,C01,N1,1,COBYLA,256,0.6763020833333333,0.015713484026367786,2,20,61,erdos_renyi,10048,0.32105263157894737,0,1,0
G0049,C02,N1,1,COBYLA,512,0.6872178819444444,0.022741585280348642,2,20,61,erdos_renyi,10048,0.32105263157894737,0,1,0
G0049,C03,N1,1,SPSA,256,0.6674045138888889,0.0028848974579658896,2,20,61,erdos_renyi,10048,0.32105263157894737,1,1,0
G0049,C04,N1,1,SPSA,512,0.6730902777777777,0.0022097086912079927,2,20,61,erdos_renyi,10048,0.32105263157894737,1,1,0
G0049,C05,N1,2,COBYLA,256,0.6796875,0.005033225352195835,2,20,61,erdos_renyi,10048,0.32105263157894737,0,1,0
G0049,C06,N1,2,COBYLA,512,0.6875,0.00662912607362382,2,20,61,erdos_renyi,10048,0.32105263157894737,0,1,0
G0049,C07,N1,2,SPSA,256,0.6852430555555555,0.007242934043403827,2,20,61,erdos_renyi,10048,0.32105263157894737,1,1,0
G0049,C08,N1,2,SPSA,512,0.6831597222222222,0.0015959007214279858,2,20,61,erdos_renyi,10048,0.32105263157894737,1,1,0
G0049,C09,N1,3,COBYLA,256,0.6815538194444444,0.004112513397525943,2,20,61,erdos_renyi,10048,0.32105263157894737,0,1,0
G0049,C10,N1,3,COBYLA,512,0.6804470486111112,0.0010127831501368853,2,20,61,erdos_renyi,10048,0.32105263157894737,0,1,0
G0049,C11,N1,3,SPSA,256,0.685546875,0.006567745276645929,2,20,61,erdos_renyi,10048,0.32105263157894737,1,1,0
G0049,C12,N1,3,SPSA,512,0.7044270833333333,0.02295641806977153,2,20,61,erdos_renyi,10048,0.32105263157894737,1,1,0
G0050,C01,N1,1,COBYLA,256,0.6753048780487805,0.010105375112231484,2,20,55,erdos_renyi,10049,0.2894736842105263,0,1,0
G0050,C02,N1,1,COBYLA,512,0.677591463414634,0.009768529275157091,2,20,55,erdos_renyi,10049,0.2894736842105263,0,1,0
G0050,C03,N1,1,SPSA,256,0.668969131097561,0.00033684583707439196,2,20,55,erdos_renyi,10049,0.2894736842105263,1,1,0
G0050,C04,N1,1,SPSA,512,0.6730421112804879,0.004075834628600072,2,20,55,erdos_renyi,10049,0.2894736842105263,1,1,0
G0050,C05,N1,2,COBYLA,256,0.67578125,0.0033684583707439195,2,20,55,erdos_renyi,10049,0.2894736842105263,0,1,0
G0050,C06,N1,2,COBYLA,512,0.6734946646341463,0.0036379350404033392,2,20,55,erdos_renyi,10049,0.2894736842105263,0,1,0
G0050,C07,N1,2,SPSA,256,0.6695407774390243,0.002492659194350414,2,20,55,erdos_renyi,10049,0.2894736842105263,1,1,0
G0050,C08,N1,2,SPSA,512,0.6670874618902439,0.0012463295971751874,2,20,55,erdos_renyi,10049,0.2894736842105263,1,1,0
G0050,C09,N1,3,COBYLA,256,0.6676352896341464,0.011789604297603444,2,20,55,erdos_renyi,10049,0.2894736842105263,0,1,0
G0050,C10,N1,3,COBYLA,512,0.6730659298780488,0.004378995881966978,2,20,55,erdos_renyi,10049,0.2894736842105263,0,1,0
G0050,C11,N1,3,SPSA,256,0.6764481707317074,0.013608571817805113,2,20,55,erdos_renyi,10049,0.2894736842105263,1,1,0
G0050,C12,N1,3,SPSA,512,0.6796875,0.0020884441898611672,2,20,55,erdos_renyi,10049,0.2894736842105263,1,1,0
G0051,C01,N1,1,COBYLA,256,0.7921316964285714,0.1187718421524279,2,10,20,random_regular,10050,0.4444444444444444,0,1,1
G0051,C02,N1,1,COBYLA,512,0.7843191964285714,0.08680998429745554,2,10,20,random_regular,10050,0.4444444444444444,0,1,1
G0051,C03,N1,1,SPSA,256,0.8024553571428572,0.10653952618324097,2,10,20,random_regular,10050,0.4444444444444444,1,1,1
G0051,C04,N1,1,SPSA,512,0.7972935267857143,0.11660159254499154,2,10,20,random_regular,10050,0.4444444444444444,1,1,1
G0051,C05,N1,2,COBYLA,256,0.8272879464285714,0.04301040131101217,2,10,20,random_regular,10050,0.4444444444444444,0,1,1
G0051,C06,N1,2,COBYLA,512,0.8388671875,0.018348473953780458,2,10,20,random_regular,10050,0.4444444444444444,0,1,1
G0051,C07,N1,2,SPSA,256,0.7965959821428572,0.011443134293755462,2,10,20,random_regular,10050,0.4444444444444444,1,1,1
G0051,C08,N1,2,SPSA,512,0.7878069196428572,0.0988450048477847,2,10,20,random_regular,10050,0.4444444444444444,1,1,1
G0051,C09,N1,3,COBYLA,256,0.7661830357142857,0.08680998429745565,2,10,20,random_regular,10050,0.4444444444444444,0,1,1
G0051,C10,N1,3,COBYLA,512,0.7749720982142858,0.09213696060661762,2,10,20,random_regular,10050,0.4444444444444444,0,1,1
G0051,C11,N1,3,SPSA,256,0.791015625,0.1021990269683682,2,10,20,random_regular,10050,0.4444444444444444,1,1,1
G0051,C12,N1,3,SPSA,512,0.7816685267857143,0.08976941558032342,2,10,20,random_regular,10050,0.4444444444444444,1,1,1
G0052,C01,N1,1,COBYLA,256,0.63818359375,0.026930824674097024,2,10,20,random_regular,10051,0.4444444444444444,0,1,1
G0052,C02,N1,1,COBYLA,512,0.646484375,0.03003822752110822,2,10,20,random_regular,10051,0.4444444444444444,0,1,1
G0052,C03,N1,1,SPSA,256,0.756103515625,0.007250606643026122,2,10,20,random_regular,10051,0.4444444444444444,1,1,1
G0052,C04,N1,1,SPSA,512,0.762939453125,0.00034526698300124393,2,10,20,random_regular,10051,0.4444444444444444,1,1,1
G0052,C05,N1,2,COBYLA,256,0.748046875,0.003452669830012439,2,10,20,random_regular,10051,0.4444444444444444,0,1,1
G0052,C06,N1,2,COBYLA,512,0.7481689453125,0.027103458165597647,2,10,20,random_regular,10051,0.4444444444444444,0,1,1
G0052,C07,N1,2,SPSA,256,0.73291015625,0.00621480569402239,2,10,20,random_regular,10051,0.4444444444444444,1,1,1
G0052,C08,N1,2,SPSA,512,0.750732421875,0.017263349150062196,2,10,20,random_regular,10051,0.4444444444444444,1,1,1
G0052,C09,N1,3,COBYLA,256,0.683837890625,0.1267129827614565,2,10,20,random_regular,10051,0.4444444444444444,0,1,1
G0052,C10,N1,3,COBYLA,512,0.7554931640625,0.03262772989361755,2,10,20,random_regular,10051,0.4444444444444444,0,1,1
G0052,C11,N1,3,SPSA,256,0.70068359375,0.07181553246425873,2,10,20,random_regular,10051,0.4444444444444444,1,1,1
G0052,C12,N1,3,SPSA,512,0.70556640625,0.1021990269683682,2,10,20,random_regular,10051,0.4444444444444444,1,1,1
G0053,C01,N1,1,COBYLA,256,0.72509765625,0.07181553246425873,2,10,20,random_regular,10052,0.4444444444444444,0,1,1
G0053,C02,N1,1,COBYLA,512,0.771484375,0.00034526698300124393,2,10,20,random_regular,10052,0.4444444444444444,0,1,1
G0053,C03,N1,1,SPSA,256,0.77587890625,0.0020716018980074633,2,10,20,random_regular,10052,0.4444444444444444,1,1,1
G0053,C04,N1,1,SPSA,512,0.7740478515625,0.00017263349150062197,2,10,20,random_regular,10052,0.4444444444444444,1,1,1
G0053,C05,N1,2,COBYLA,256,0.762939453125,0.020370751997073392,2,10,20,random_regular,10052,0.4444444444444444,0,1,1
G0053,C06,N1,2,COBYLA,512,0.7510986328125,0.009149575049532963,2,10,20,random_regular,10052,0.4444444444444444,0,1,1
G0053,C07,N1,2,SPSA,256,0.77734375,0.06767232866824381,2,10,20,random_regular,10052,0.4444444444444444,1,1,1
G0053,C08,N1,2,SPSA,512,0.732421875,0.01933495104806966,2,10,20,random_regular,10052,0.4444444444444444,1,1,1
G0053,C09,N1,3,COBYLA,256,0.7216796875,0.08286407592029854,2,10,20,random_regular,10052,0.4444444444444444,0,1,1
G0053,C10,N1,3,COBYLA,512,0.7147216796875,0.10927700011989369,2,10,20,random_regular,10052,0.4444444444444444,0,1,1
G0053,C11,N1,3,SPSA,256,0.701171875,0.08286407592029854,2,10,20,random_regular,10052,0.4444444444444444,1,1,1
G0053,C12,N1,3,SPSA,512,0.7169189453125,0.05852275361871084,2,10,20,random_regular,10052,0.4444444444444444,1,1,1
G0054,C01,N1,1,COBYLA,256,0.685302734375,0.09632948825734705,2,10,20,random_regular,10053,0.4444444444444444,0,1,1
G0054,C02,N1,1,COBYLA,512,0.7335205078125,0.017781249624564063,2,10,20,random_regular,10053,0.4444444444444444,0,1,1
G0054,C03,N1,1,SPSA,256,0.688232421875,0.10116322601936446,2,10,20,random_regular,10053,0.4444444444444444,1,1,1
G0054,C04,N1,1,SPSA,512,0.708984375,0.0731966003962637,2,10,20,random_regular,10053,0.4444444444444444,1,1,1
G0054,C05,N1,2,COBYLA,256,0.72265625,0.026240290708094537,2,10,20,random_regular,10053,0.4444444444444444,0,1,1
G0054,C06,N1,2,COBYLA,512,0.761474609375,0.004488470779016171,2,10,20,random_regular,10053,0.4444444444444444,0,1,1
G0054,C07,N1,2,SPSA,256,0.78662109375,0.03452669830012439,2,10,20,random_regular,10053,0.4444444444444444,1,1,1
G0054,C08,N1,2,SPSA,512,0.6915283203125,0.08821571415681782,2,10,20,random_regular,10053,0.4444444444444444,1,1,1
G0054,C09,N1,3,COBYLA,256,0.698486328125,0.09218628446133212,2,10,20,random_regular,10053,0.4444444444444444,0,1,1
G0054,C10,N1,3,COBYLA,512,0.719970703125,0.11808130818642541,2,10,20,random_regular,10053,0.4444444444444444,0,1,1
G0054,C11,N1,3,SPSA,256,0.688232421875,0.0935673523933371,2,10,20,random_regular,10053,0.4444444444444444,1,1,1
G0054,C12,N1,3,SPSA,512,0.69384765625,0.07112499849825625,2,10,20,random_regular,10053,0.4444444444444444,1,1,1
G0055,C01,N1,1,COBYLA,256,0.6864149305555556,0.005831175712909867,2,10,20,random_regular,10054,0.4444444444444444,0,1,1
G0055,C02,N1,1,COBYLA,512,0.5973307291666667,0.052327129423744075,2,10,20,random_regular,10054,0.4444444444444444,0,1,1
G0055,C03,N1,1,SPSA,256,0.6916232638888888,0.0015345199244500558,2,10,20,random_regular,10054,0.4444444444444444,1,1,1
G0055,C04,N1,1,SPSA,512,0.6927083333333333,0.0024552318791199873,2,10,20,random_regular,10054,0.4444444444444444,1,1,1
G0055,C05,N1,2,COBYLA,256,0.6783854166666667,0.003682847818679922,2,10,20,random_regular,10054,0.4444444444444444,0,1,1
G0055,C06,N1,2,COBYLA,512,0.6825086805555556,0.005524271728019903,2,10,20,random_regular,10054,0.4444444444444444,0,1,1
G0055,C07,N1,2,SPSA,256,0.6399739583333333,0.0954471393007884,2,10,20,random_regular,10054,0.4444444444444444,1,1,1
G0055,C08,N1,2,SPSA,512,0.607421875,0.05585652524997903,2,10,20,random_regular,10054,0.4444444444444444,1,1,1
G0055,C09,N1,3,COBYLA,256,0.6412760416666667,0.11631661027330792,2,10,20,random_regular,10054,0.4444444444444444,0,1,1
G0055,C10,N1,3,COBYLA,512,0.6687282986111112,0.07657254423005355,2,10,20,random_regular,10054,0.4444444444444444,0,1,1
G0055,C11,N1,3,SPSA,256,0.6126302083333333,0.07826051614694868,2,10,20,random_regular,10054,0.4444444444444444,1,1,1
G0055,C12,N1,3,SPSA,512,0.6298828125,0.08332443189763358,2,10,20,random_regular,10054,0.4444444444444444,1,1,1
G0056,C01,N1,1,COBYLA,256,0.701904296875,0.07699453720927739,2,10,20,random_regular,10055,0.4444444444444444,0,1,1
G0056,C02,N1,1,COBYLA,512,0.7088623046875,0.04885527809467601,2,10,20,random_regular,10055,0.4444444444444444,0,1,1
G0056,C03,N1,1,SPSA,256,0.738525390625,0.03141929545311319,2,10,20,random_regular,10055,0.4444444444444444,1,1,1
G0056,C04,N1,1,SPSA,512,0.700927734375,0.08528094480130724,2,10,20,random_regular,10055,0.4444444444444444,1,1,1
G0056,C05,N1,2,COBYLA,256,0.739990234375,0.004488470779016171,2,10,20,random_regular,10055,0.4444444444444444,0,1,1
G0056,C06,N1,2,COBYLA,512,0.7523193359375,0.0005179004745018658,2,10,20,random_regular,10055,0.4444444444444444,0,1,1
G0056,C07,N1,2,SPSA,256,0.732421875,0.017263349150062196,2,10,20,random_regular,10055,0.4444444444444444,1,1,1
G0056,C08,N1,2,SPSA,512,0.6934814453125,0.07405976785376682,2,10,20,random_regular,10055,0.4444444444444444,1,1,1
G0056,C09,N1,3,COBYLA,256,0.68896484375,0.10288956093437068,2,10,20,random_regular,10055,0.4444444444444444,0,1,1
G0056,C10,N1,3,COBYLA,512,0.6878662109375,0.09650212174884767,2,10,20,random_regular,10055,0.4444444444444444,0,1,1
G0056,C11,N1,3,SPSA,256,0.6728515625,0.07803033815828113,2,10,20,random_regular,10055,0.4444444444444444,1,1,1
G0056,C12,N1,3,SPSA,512,0.698486328125,0.09287681842733461,2,10,20,random_regular,10055,0.4444444444444444,1,1,1
G0057,C01,N1,1,COBYLA,256,0.67919921875,0.08217354195429605,2,10,20,random_regular,10056,0.4444444444444444,0,1,1
G0057,C02,N1,1,COBYLA,512,0.6986083984375,0.09028731605482528,2,10,20,random_regular,10056,0.4444444444444444,0,1,1
G0057,C03,N1,1,SPSA,256,0.691162109375,0.09702002222334954,2,10,20,random_regular,10056,0.4444444444444444,1,1,1
G0057,C04,N1,1,SPSA,512,0.6951904296875,0.09408525286783896,2,10,20,random_regular,10056,0.4444444444444444,1,1,1
G0057,C05,N1,2,COBYLA,256,0.769287109375,0.004488470779016171,2,10,20,random_regular,10056,0.4444444444444444,0,1,1
G0057,C06,N1,2,COBYLA,512,0.737548828125,0.03141929545311319,2,10,20,random_regular,10056,0.4444444444444444,0,1,1
G0057,C07,N1,2,SPSA,256,0.6953125,0.09943689110435824,2,10,20,random_regular,10056,0.4444444444444444,1,1,1
G0057,C08,N1,2,SPSA,512,0.6884765625,0.08286407592029854,2,10,20,random_regular,10056,0.4444444444444444,1,1,1
G0057,C09,N1,3,COBYLA,256,0.703857421875,0.09494842032534208,2,10,20,random_regular,10056,0.4444444444444444,0,1,1
G0057,C10,N1,3,COBYLA,512,0.7896728515625,0.018817050573567792,2,10,20,random_regular,10056,0.4444444444444444,0,1,1
G0057,C11,N1,3,SPSA,256,0.70703125,0.11531917232241547,2,10,20,random_regular,10056,0.4444444444444444,1,1,1
G0057,C12,N1,3,SPSA,512,0.6824951171875,0.0637017583637295,2,10,20,random_regular,10056,0.4444444444444444,1,1,1
G0058,C01,N1,1,COBYLA,256,0.76025390625,0.015191747252054731,2,10,20,random_regular,10057,0.4444444444444444,0,1,1
G0058,C02,N1,1,COBYLA,512,0.758544921875,0.010012742507036073,2,10,20,random_regular,10057,0.4444444444444444,0,1,1
G0058,C03,N1,1,SPSA,256,0.76806640625,0.0041432037960149265,2,10,20,random_regular,10057,0.4444444444444444,1,1,1
G0058,C04,N1,1,SPSA,512,0.759765625,0.027966625623100757,2,10,20,random_regular,10057,0.4444444444444444,1,1,1
G0058,C05,N1,2,COBYLA,256,0.69677734375,0.006905339660024878,2,10,20,random_regular,10057,0.4444444444444444,0,1,1
G0058,C06,N1,2,COBYLA,512,0.740234375,0.0017263349150062196,2,10,20,random_regular,10057,0.4444444444444444,0,1,1
G0058,C07,N1,2,SPSA,256,0.755859375,0.008286407592029853,2,10,20,random_regular,10057,0.4444444444444444,1,1,1
G0058,C08,N1,2,SPSA,512,0.7779541015625,0.02192445342057899,2,10,20,random_regular,10057,0.4444444444444444,1,1,1
G0058,C09,N1,3,COBYLA,256,0.70361328125,0.14984587062253985,2,10,20,random_regular,10057,0.4444444444444444,0,1,1
G0058,C10,N1,3,COBYLA,512,0.795166015625,0.02485922277608956,2,10,20,random_regular,10057,0.4444444444444444,0,1,1
G0058,C11,N1,3,SPSA,256,0.687744140625,0.0645649258212326,2,10,20,random_regular,10057,0.4444444444444444,1,1,1
G0058,C12,N1,3,SPSA,512,0.7001953125,0.08838834764831845,2,10,20,random_regular,10057,0.4444444444444444,1,1,1
G0059,C01,N1,1,COBYLA,256,0.6174045138888888,0.0770329002073886,2,10,20,random_regular,10058,0.4444444444444444,0,1,1
G0059,C02,N1,1,COBYLA,512,0.6949869791666666,0.000767259962224969,2,10,20,random_regular,10058,0.4444444444444444,0,1,1
G0059,C03,N1,1,SPSA,256,0.6369357638888888,0.0905366755425485,2,10,20,random_regular,10058,0.4444444444444444,1,1,1
G0059,C04,N1,1,SPSA,512,0.6305338541666666,0.09529368730834333,2,10,20,random_regular,10058,0.4444444444444444,1,1,1
G0059,C05,N1,2,COBYLA,256,0.7005208333333333,0.023324702851639505,2,10,20,random_regular,10058,0.4444444444444444,0,1,1
G0059,C06,N1,2,COBYLA,512,0.6549479166666667,0.07641909223760858,2,10,20,random_regular,10058,0.4444444444444444,0,1,1
G0059,C07,N1,2,SPSA,256,0.6631944444444444,0.12030636207687784,2,10,20,random_regular,10058,0.4444444444444444,1,1,1
G0059,C08,N1,2,SPSA,512,0.6429036458333333,0.11033198256795305,2,10,20,random_regular,10058,0.4444444444444444,1,1,1
G0059,C09,N1,3,COBYLA,256,0.6851128472222223,0.05002534953706909,2,10,20,random_regular,10058,0.4444444444444444,0,1,1
G0059,C10,N1,3,COBYLA,512,0.7523871527777778,0.018414239093399728,2,10,20,random_regular,10058,0.4444444444444444,0,1,1
G0059,C11,N1,3,SPSA,256,0.6349826388888888,0.10680258674171814,2,10,20,random_regular,10058,0.4444444444444444,1,1,1
G0059,C12,N1,3,SPSA,512,0.6411675347222223,0.09774891918746323,2,10,20,random_regular,10058,0.4444444444444444,1,1,1
G0060,C01,N1,1,COBYLA,256,0.68505859375,0.10150849300236571,2,10,20,random_regular,10059,0.4444444444444444,0,1,1
G0060,C02,N1,1,COBYLA,512,0.677978515625,0.09184101747833089,2,10,20,random_regular,10059,0.4444444444444444,0,1,1
G0060,C03,N1,1,SPSA,256,0.6953125,0.09736528920635078,2,10,20,random_regular,10059,0.4444444444444444,1,1,1
G0060,C04,N1,1,SPSA,512,0.6962890625,0.08355460988630102,2,10,20,random_regular,10059,0.4444444444444444,1,1,1
G0060,C05,N1,2,COBYLA,256,0.72998046875,0.037288834164134345,2,10,20,random_regular,10059,0.4444444444444444,0,1,1
G0060,C06,N1,2,COBYLA,512,0.732666015625,0.011393810439041049,2,10,20,random_regular,10059,0.4444444444444444,0,1,1
G0060,C07,N1,2,SPSA,256,0.6875,0.0794114060902861,2,10,20,random_regular,10059,0.4444444444444444,1,1,1
G0060,C08,N1,2,SPSA,512,0.7152099609375,0.10962226710289494,2,10,20,random_regular,10059,0.4444444444444444,1,1,1
G0060,C09,N1,3,COBYLA,256,0.726806640625,0.06939866358325003,2,10,20,random_regular,10059,0.4444444444444444,0,1,1
G0060,C10,N1,3,COBYLA,512,0.7161865234375,0.08545357829280786,2,10,20,random_regular,10059,0.4444444444444444,0,1,1
G0060,C11,N1,3,SPSA,256,0.68603515625,0.06421965883823137,2,10,20,random_regular,10059,0.4444444444444444,1,1,1
G0060,C12,N1,3,SPSA,512,0.73095703125,0.04522997477316295,2,10,20,random_regular,10059,0.4444444444444444,1,1,1
G0061,C01,N1,1,COBYLA,256,0.7371961805555556,0.10404045087770818,2,12,24,random_regular,10060,0.36363636363636365,0,1,1
G0061,C02,N1,1,COBYLA,512,0.7411024305555556,0.10680258674171814,2,12,24,random_regular,10060,0.36363636363636365,0,1,1
G0061,C03,N1,1,SPSA,256,0.7415364583333333,0.1064956827568282,2,12,24,random_regular,10060,0.36363636363636365,1,1,1
G0061,C04,N1,1,SPSA,512,0.8202039930555556,0.00046035597733492644,2,12,24,random_regular,10060,0.36363636363636365,1,1,1
G0061,C05,N1,2,COBYLA,256,0.7849392361111112,0.028542070594769483,2,12,24,random_regular,10060,0.36363636363636365,0,1,1
G0061,C06,N1,2,COBYLA,512,0.7962239583333333,0.00030690398488996404,2,12,24,random_regular,10060,0.36363636363636365,0,1,1
G0061,C07,N1,2,SPSA,256,0.7486979166666667,0.09575404328567826,2,12,24,random_regular,10060,0.36363636363636365,1,1,1
G0061,C08,N1,2,SPSA,512,0.7403428819444444,0.0664447127286838,2,12,24,random_regular,10060,0.36363636363636365,1,1,1
G0061,C09,N1,3,COBYLA,256,0.74609375,0.11416828237907793,2,12,24,random_regular,10060,0.36363636363636365,0,1,1
G0061,C10,N1,3,COBYLA,512,0.7936197916666667,0.004603559773349853,2,12,24,random_regular,10060,0.36363636363636365,0,1,1
G0061,C11,N1,3,SPSA,256,0.7096354166666667,0.002455231879119909,2,12,24,random_regular,10060,0.36363636363636365,1,1,1
G0061,C12,N1,3,SPSA,512,0.7413194444444444,0.05892556509887902,2,12,24,random_regular,10060,0.36363636363636365,1,1,1
G0062,C01,N1,1,COBYLA,256,0.673046875,0.10661844435078414,2,12,24,random_regular,10061,0.36363636363636365,0,1,1
G0062,C02,N1,1,COBYLA,512,0.7425781250000001,0.005248058141618884,2,12,24,random_regular,10061,0.36363636363636365,0,1,1
G0062,C03,N1,1,SPSA,256,0.7416015625000001,0.0030383494504108914,2,12,24,random_regular,10061,0.36363636363636365,1,1,1
G0062,C04,N1,1,SPSA,512,0.74755859375,0.00290024265721048,2,12,24,random_regular,10061,0.36363636363636365,1,1,1
G0062,C05,N1,2,COBYLA,256,0.734765625,0.008286407592029853,2,12,24,random_regular,10061,0.36363636363636365,0,1,1
G0062,C06,N1,2,COBYLA,512,0.73759765625,0.020025485014072145,2,12,24,random_regular,10061,0.36363636363636365,0,1,1
G0062,C07,N1,2,SPSA,256,0.691015625,0.09612232806754634,2,12,24,random_regular,10061,0.36363636363636365,1,1,1
G0062,C08,N1,2,SPSA,512,0.69716796875,0.11449053156321246,2,12,24,random_regular,10061,0.36363636363636365,1,1,1
G0062,C09,N1,3,COBYLA,256,0.6919921874999999,0.13285873505887869,2,12,24,random_regular,10061,0.36363636363636365,0,1,1
G0062,C10,N1,3,COBYLA,512,0.691796875,0.11600970628841795,2,12,24,random_regular,10061,0.36363636363636365,0,1,1
G0062,C11,N1,3,SPSA,256,0.696484375,0.014363106492851755,2,12,24,random_regular,10061,0.36363636363636365,1,1,1
G0062,C12,N1,3,SPSA,512,0.6649414062500001,0.059800241455815424,2,12,24,random_regular,10061,0.36363636363636365,1,1,1
G0063,C01,N1,1,COBYLA,256,0.6767578125,0.08037815364268965,2,12,24,random_regular,10062,0.36363636363636365,0,1,1
G0063,C02,N1,1,COBYLA,512,0.73857421875,0.018644417082067172,2,12,24,random_regular,10062,0.36363636363636365,0,1,1
G0063,C03,N1,1,SPSA,256,0.6685546875,0.11518106552921493,2,12,24,random_regular,10062,0.36363636363636365,1,1,1
G0063,C04,N1,1,SPSA,512,0.73955078125,0.013948786113250247,2,12,24,random_regular,10062,0.36363636363636365,1,1,1
G0063,C05,N1,2,COBYLA,256,0.681640625,0.04087961078734731,2,12,24,random_regular,10062,0.36363636363636365,0,1,1
G0063,C06,N1,2,COBYLA,512,0.732421875,0.02182087332567855,2,12,24,random_regular,10062,0.36363636363636365,0,1,1
G0063,C07,N1,2,SPSA,256,0.6666015625,0.0731966003962637,2,12,24,random_regular,10062,0.36363636363636365,1,1,1
G0063,C08,N1,2,SPSA,512,0.6619140625,0.05358543576179311,2,12,24,random_regular,10062,0.36363636363636365,1,1,1
G0063,C09,N1,3,COBYLA,256,0.7724609375,0.010219902696836789,2,12,24,random_regular,10062,0.36363636363636365,0,1,1
G0063,C10,N1,3,COBYLA,512,0.78154296875,0.03217888281571591,2,12,24,random_regular,10062,0.36363636363636365,0,1,1
G0063,C11,N1,3,SPSA,256,0.6787109375,0.09529368730834333,2,12,24,random_regular,10062,0.36363636363636365,1,1,1
G0063,C12,N1,3,SPSA,512,0.7505859375,0.026240290708094537,2,12,24,random_regular,10062,0.36363636363636365,1,1,1
G0064,C01,N1,1,COBYLA,256,0.6904296875,0.08590242537070955,2,12,24,random_regular,10063,0.36363636363636365,0,1,1
G0064,C02,N1,1,COBYLA,512,0.67822265625,0.11200460928560356,2,12,24,random_regular,10063,0.36363636363636365,0,1,1
G0064,C03,N1,1,SPSA,256,0.6740234375,0.10689465793718513,2,12,24,random_regular,10063,0.36363636363636365,1,1,1
G0064,C04,N1,1,SPSA,512,0.7560546875,0.0033145630368119493,2,12,24,random_regular,10063,0.36363636363636365,1,1,1
G0064,C05,N1,2,COBYLA,256,0.758203125,0.00331456303681191,2,12,24,random_regular,10063,0.36363636363636365,0,1,1
G0064,C06,N1,2,COBYLA,512,0.7496093749999999,0.010772329869638865,2,12,24,random_regular,10063,0.36363636363636365,0,1,1
G0064,C07,N1,2,SPSA,256,0.676953125,0.08065436722909058,2,12,24,random_regular,10063,0.36363636363636365,1,1,1
G0064,C08,N1,2,SPSA,512,0.7457031249999999,0.06187184335382297,2,12,24,random_regular,10063,0.36363636363636365,1,1,1
G0064,C09,N1,3,COBYLA,256,0.771484375,0.008286407592029853,2,12,24,random_regular,10063,0.36363636363636365,0,1,1
G0064,C10,N1,3,COBYLA,512,0.7921875,0.024306795603287565,2,12,24,random_regular,10063,0.36363636363636365,0,1,1
G0064,C11,N1,3,SPSA,256,0.6857421875,0.06711990149544174,2,12,24,random_regular,10063,0.36363636363636365,1,1,1
G0064,C12,N1,3,SPSA,512,0.66826171875,0.005109951348418355,2,12,24,random_regular,10063,0.36363636363636365,1,1,1
G0065,C01,N1,1,COBYLA,256,0.7374131944444444,0.10864401065105807,2,12,24,random_regular,10064,0.36363636363636365,0,1,1
G0065,C02,N1,1,COBYLA,512,0.6790364583333333,0.020562566987629555,2,12,24,random_regular,10064,0.36363636363636365,0,1,1
G0065,C03,N1,1,SPSA,256,0.8185763888888888,0.0006138079697798888,2,12,24,random_regular,10064,0.36363636363636365,1,1,1
G0065,C04,N1,1,SPSA,512,0.8220486111111112,0.0012276159395598954,2,12,24,random_regular,10064,0.36363636363636365,1,1,1
G0065,C05,N1,2,COBYLA,256,0.7816840277777778,0.022710894881859615,2,12,24,random_regular,10064,0.36363636363636365,0,1,1
