graph_id,config_id,noise_condition,run_seed,depth,optimizer,shots,expected_approximation_ratio
G0053,C07,N2,1001,2,SPSA,256,0.76123046875
G0053,C08,N2,1000,2,SPSA,512,0.6865234375
G0053,C08,N2,1001,2,SPSA,512,0.701904296875
G0053,C09,N2,1000,3,COBYLA,256,0.64453125
G0053,C09,N2,1001,3,COBYLA,256,0.7177734375
G0053,C10,N2,1000,3,COBYLA,512,0.626708984375
G0053,C10,N2,1001,3,COBYLA,512,0.7197265625
G0053,C11,N2,1000,3,SPSA,256,0.62060546875
G0053,C11,N2,1001,3,SPSA,256,0.69775390625
G0053,C12,N2,1000,3,SPSA,512,0.656494140625
G0053,C12,N2,1001,3,SPSA,512,0.697021484375
G0054,C01,N1,1000,1,COBYLA,256,0.75341796875
G0054,C01,N1,1001,1,COBYLA,256,0.6171875
G0054,C02,N1,1000,1,COBYLA,512,0.720947265625
G0054,C02,N1,1001,1,COBYLA,512,0.74609375
G0054,C03,N1,1000,1,SPSA,256,0.61669921875
G0054,C03,N1,1001,1,SPSA,256,0.759765625
G0054,C04,N1,1000,1,SPSA,512,0.6572265625
G0054,C04,N1,1001,1,SPSA,512,0.7607421875
G0054,C05,N1,1000,2,COBYLA,256,0.7412109375
G0054,C05,N1,1001,2,COBYLA,256,0.7041015625
G0054,C06,N1,1000,2,COBYLA,512,0.75830078125
G0054,C06,N1,1001,2,COBYLA,512,0.7646484375
G0054,C07,N1,1000,2,SPSA,256,0.76220703125
G0054,C07,N1,1001,2,SPSA,256,0.81103515625
G0054,C08,N1,1000,2,SPSA,512,0.629150390625
G0054,C08,N1,1001,2,SPSA,512,0.75390625
G0054,C09,N1,1000,3,COBYLA,256,0.63330078125
G0054,C09,N1,1001,3,COBYLA,256,0.763671875
G0054,C10,N1,1000,3,COBYLA,512,0.636474609375
G0054,C10,N1,1001,3,COBYLA,512,0.803466796875
G0054,C11,N1,1000,3,SPSA,256,0.6220703125
G0054,C11,N1,1001,3,SPSA,256,0.75439453125
G0054,C12,N1,1000,3,SPSA,512,0.6435546875
G0054,C12,N1,1001,3,SPSA,512,0.744140625
G0054,C01,N2,1000,1,COBYLA,256,0.73486328125
G0054,C01,N2,1001,1,COBYLA,256,0.61474609375
G0054,C02,N2,1000,1,COBYLA,512,0.706298828125
G0054,C02,N2,1001,1,COBYLA,512,0.7265625
G0054,C03,N2,1000,1,SPSA,256,0.6220703125
G0054,C03,N2,1001,1,SPSA,256,0.73779296875
G0054,C04,N2,1000,1,SPSA,512,0.647705078125
G0054,C04,N2,1001,1,SPSA,512,0.741455078125
G0054,C05,N2,1000,2,COBYLA,256,0.69384765625
G0054,C05,N2,1001,2,COBYLA,256,0.6669921875
G0054,C06,N2,1000,2,COBYLA,512,0.697265625
G0054,C06,N2,1001,2,COBYLA,512,0.709228515625
G0054,C07,N2,1000,2,SPSA,256,0.6982421875
G0054,C07,N2,1001,2,SPSA,256,0.75439453125
G0054,C08,N2,1000,2,SPSA,512,0.6328125
G0054,C08,N2,1001,2,SPSA,512,0.699951171875
G0054,C09,N2,1000,3,COBYLA,256,0.62353515625
G0054,C09,N2,1001,3,COBYLA,256,0.7021484375
G0054,C10,N2,1000,3,COBYLA,512,0.620361328125
G0054,C10,N2,1001,3,COBYLA,512,0.7255859375
G0054,C11,N2,1000,3,SPSA,256,0.63037109375
G0054,C11,N2,1001,3,SPSA,256,0.6865234375
G0054,C12,N2,1000,3,SPSA,512,0.629150390625
G0054,C12,N2,1001,3,SPSA,512,0.682373046875
G0055,C01,N1,1000,1,COBYLA,256,0.6822916666666666
G0055,C01,N1,1001,1,COBYLA,256,0.6905381944444444
G0055,C02,N1,1000,1,COBYLA,512,0.6343315972222222
G0055,C02,N1,1001,1,COBYLA,512,0.5603298611111112
G0055,C03,N1,1000,1,SPSA,256,0.6905381944444444
G0055,C03,N1,1001,1,SPSA,256,0.6927083333333334
G0055,C04,N1,1000,1,SPSA,512,0.6909722222222222
G0055,C04,N1,1001,1,SPSA,512,0.6944444444444444
G0055,C05,N1,1000,2,COBYLA,256,0.67578125
G0055,C05,N1,1001,2,COBYLA,256,0.6809895833333334
G0055,C06,N1,1000,2,COBYLA,512,0.6864149305555556
G0055,C06,N1,1001,2,COBYLA,512,0.6786024305555556
G0055,C07,N1,1000,2,SPSA,256,0.5724826388888888
G0055,C07,N1,1001,2,SPSA,256,0.7074652777777778
G0055,C08,N1,1000,2,SPSA,512,0.5679253472222222
G0055,C08,N1,1001,2,SPSA,512,0.6469184027777778
G0055,C09,N1,1000,3,COBYLA,256,0.5590277777777778
G0055,C09,N1,1001,3,COBYLA,256,0.7235243055555556
G0055,C10,N1,1000,3,COBYLA,512,0.6145833333333334
G0055,C10,N1,1001,3,COBYLA,512,0.7228732638888888
G0055,C11,N1,1000,3,SPSA,256,0.5572916666666666
G0055,C11,N1,1001,3,SPSA,256,0.66796875
G0055,C12,N1,1000,3,SPSA,512,0.5709635416666666
G0055,C12,N1,1001,3,SPSA,512,0.6888020833333334
G0055,C01,N2,1000,1,COBYLA,256,0.6458333333333334
G0055,C01,N2,1001,1,COBYLA,256,0.6558159722222222
G0055,C02,N2,1000,1,COBYLA,512,0.6150173611111112
G0055,C02,N2,1001,1,COBYLA,512,0.560546875
G0055,C03,N2,1000,1,SPSA,256,0.6558159722222222
G0055,C03,N2,1001,1,SPSA,256,0.6566840277777778
G0055,C04,N2,1000,1,SPSA,512,0.6566840277777778
G0055,C04,N2,1001,1,SPSA,512,0.66015625
G0055,C05,N2,1000,2,COBYLA,256,0.6310763888888888
G0055,C05,N2,1001,2,COBYLA,256,0.6336805555555556
G0055,C06,N2,1000,2,COBYLA,512,0.6360677083333334
G0055,C06,N2,1001,2,COBYLA,512,0.62890625
G0055,C07,N2,1000,2,SPSA,256,0.5729166666666666
G0055,C07,N2,1001,2,SPSA,256,0.66796875
G0055,C08,N2,1000,2,SPSA,512,0.5696614583333334
G0055,C08,N2,1001,2,SPSA,512,0.6161024305555556
G0055,C09,N2,1000,3,COBYLA,256,0.5520833333333334
G0055,C09,N2,1001,3,COBYLA,256,0.6571180555555556
G0055,C10,N2,1000,3,COBYLA,512,0.5870225694444444
G0055,C10,N2,1001,3,COBYLA,512,0.6631944444444444
G0055,C11,N2,1000,3,SPSA,256,0.5464409722222222
G0055,C11,N2,1001,3,SPSA,256,0.62109375
G0055,C12,N2,1000,3,SPSA,512,0.5590277777777778
G0055,C12,N2,1001,3,SPSA,512,0.6419270833333334
G0056,C01,N1,1000,1,COBYLA,256,0.6474609375
G0056,C01,N1,1001,1,COBYLA,256,0.75634765625
G0056,C02,N1,1000,1,COBYLA,512,0.67431640625
G0056,C02,N1,1001,1,COBYLA,512,0.743408203125
G0056,C03,N1,1000,1,SPSA,256,0.71630859375
G0056,C03,N1,1001,1,SPSA,256,0.7607421875
G0056,C04,N1,1000,1,SPSA,512,0.640625
G0056,C04,N1,1001,1,SPSA,512,0.76123046875
G0056,C05,N1,1000,2,COBYLA,256,0.73681640625
G0056,C05,N1,1001,2,COBYLA,256,0.7431640625
G0056,C06,N1,1000,2,COBYLA,512,0.752685546875
G0056,C06,N1,1001,2,COBYLA,512,0.751953125
G0056,C07,N1,1000,2,SPSA,256,0.72021484375
G0056,C07,N1,1001,2,SPSA,256,0.74462890625
G0056,C08,N1,1000,2,SPSA,512,0.64111328125
G0056,C08,N1,1001,2,SPSA,512,0.745849609375
G0056,C09,N1,1000,3,COBYLA,256,0.6162109375
G0056,C09,N1,1001,3,COBYLA,256,0.76171875
G0056,C10,N1,1000,3,COBYLA,512,0.61962890625
G0056,C10,N1,1001,3,COBYLA,512,0.756103515625
G0056,C11,N1,1000,3,SPSA,256,0.61767578125
G0056,C11,N1,1001,3,SPSA,256,0.72802734375
G0056,C12,N1,1000,3,SPSA,512,0.6328125
G0056,C12,N1,1001,3,SPSA,512,0.76416015625
G0056,C01,N2,1000,1,COBYLA,256,0.63623046875
G0056,C01,N2,1001,1,COBYLA,256,0.7275390625
G0056,C02,N2,1000,1,COBYLA,512,0.65771484375
G0056,C02,N2,1001,1,COBYLA,512,0.71533203125
G0056,C03,N2,1000,1,SPSA,256,0.70068359375
G0056,C03,N2,1001,1,SPSA,256,0.72900390625
G0056,C04,N2,1000,1,SPSA,512,0.635986328125
G0056,C04,N2,1001,1,SPSA,512,0.730712890625
G0056,C05,N2,1000,2,COBYLA,256,0.6923828125
G0056,C05,N2,1001,2,COBYLA,256,0.68994140625
G0056,C06,N2,1000,2,COBYLA,512,0.696044921875
G0056,C06,N2,1001,2,COBYLA,512,0.702392578125
G0056,C07,N2,1000,2,SPSA,256,0.68310546875
G0056,C07,N2,1001,2,SPSA,256,0.693359375
G0056,C08,N2,1000,2,SPSA,512,0.62841796875
G0056,C08,N2,1001,2,SPSA,512,0.6962890625
G0056,C09,N2,1000,3,COBYLA,256,0.62451171875
G0056,C09,N2,1001,3,COBYLA,256,0.70556640625
G0056,C10,N2,1000,3,COBYLA,512,0.62255859375
G0056,C10,N2,1001,3,COBYLA,512,0.702880859375
G0056,C11,N2,1000,3,SPSA,256,0.62353515625
G0056,C11,N2,1001,3,SPSA,256,0.6875
G0056,C12,N2,1000,3,SPSA,512,0.62451171875
G0056,C12,N2,1001,3,SPSA,512,0.705078125
G0057,C01,N1,1000,1,COBYLA,256,0.7373046875
G0057,C01,N1,1001,1,COBYLA,256,0.62109375
G0057,C02,N1,1000,1,COBYLA,512,0.762451171875
G0057,C02,N1,1001,1,COBYLA,512,0.634765625
G0057,C03,N1,1000,1,SPSA,256,0.62255859375
G0057,C03,N1,1001,1,SPSA,256,0.759765625
G0057,C04,N1,1000,1,SPSA,512,0.628662109375
G0057,C04,N1,1001,1,SPSA,512,0.76171875
G0057,C05,N1,1000,2,COBYLA,256,0.7724609375
G0057,C05,N1,1001,2,COBYLA,256,0.76611328125
G0057,C06,N1,1000,2,COBYLA,512,0.759765625
G0057,C06,N1,1001,2,COBYLA,512,0.71533203125
G0057,C07,N1,1000,2,SPSA,256,0.625
G0057,C07,N1,1001,2,SPSA,256,0.765625
G0057,C08,N1,1000,2,SPSA,512,0.6298828125
G0057,C08,N1,1001,2,SPSA,512,0.7470703125
G0057,C09,N1,1000,3,COBYLA,256,0.63671875
G0057,C09,N1,1001,3,COBYLA,256,0.77099609375
G0057,C10,N1,1000,3,COBYLA,512,0.802978515625
G0057,C10,N1,1001,3,COBYLA,512,0.7763671875
G0057,C11,N1,1000,3,SPSA,256,0.62548828125
G0057,C11,N1,1001,3,SPSA,256,0.78857421875
G0057,C12,N1,1000,3,SPSA,512,0.637451171875
G0057,C12,N1,1001,3,SPSA,512,0.7275390625
G0057,C01,N2,1000,1,COBYLA,256,0.7236328125
G0057,C01,N2,1001,1,COBYLA,256,0.62109375
G0057,C02,N2,1000,1,COBYLA,512,0.74365234375
G0057,C02,N2,1001,1,COBYLA,512,0.634521484375
G0057,C03,N2,1000,1,SPSA,256,0.6220703125
G0057,C03,N2,1001,1,SPSA,256,0.73974609375
G0057,C04,N2,1000,1,SPSA,512,0.630126953125
G0057,C04,N2,1001,1,SPSA,512,0.741943359375
G0057,C05,N2,1000,2,COBYLA,256,0.70556640625
G0057,C05,N2,1001,2,COBYLA,256,0.70263671875
G0057,C06,N2,1000,2,COBYLA,512,0.6962890625
G0057,C06,N2,1001,2,COBYLA,512,0.675537109375
G0057,C07,N2,1000,2,SPSA,256,0.6259765625
G0057,C07,N2,1001,2,SPSA,256,0.69775390625
G0057,C08,N2,1000,2,SPSA,512,0.62060546875
G0057,C08,N2,1001,2,SPSA,512,0.69189453125
G0057,C09,N2,1000,3,COBYLA,256,0.62255859375
G0057,C09,N2,1001,3,COBYLA,256,0.70947265625
G0057,C10,N2,1000,3,COBYLA,512,0.737060546875
G0057,C10,N2,1001,3,COBYLA,512,0.7158203125
G0057,C11,N2,1000,3,SPSA,256,0.61572265625
G0057,C11,N2,1001,3,SPSA,256,0.71142578125
G0057,C12,N2,1000,3,SPSA,512,0.639404296875
G0057,C12,N2,1001,3,SPSA,512,0.679443359375
G0058,C01,N1,1000,1,COBYLA,256,0.77099609375
G0058,C01,N1,1001,1,COBYLA,256,0.74951171875
G0058,C02,N1,1000,1,COBYLA,512,0.765625
G0058,C02,N1,1001,1,COBYLA,512,0.75146484375
G0058,C03,N1,1000,1,SPSA,256,0.77099609375
G0058,C03,N1,1001,1,SPSA,256,0.76513671875
G0058,C04,N1,1000,1,SPSA,512,0.739990234375
G0058,C04,N1,1001,1,SPSA,512,0.779541015625
G0058,C05,N1,1000,2,COBYLA,256,0.69189453125
G0058,C05,N1,1001,2,COBYLA,256,0.70166015625
G0058,C06,N1,1000,2,COBYLA,512,0.741455078125
G0058,C06,N1,1001,2,COBYLA,512,0.739013671875
G0058,C07,N1,1000,2,SPSA,256,0.75
G0058,C07,N1,1001,2,SPSA,256,0.76171875
G0058,C08,N1,1000,2,SPSA,512,0.762451171875
G0058,C08,N1,1001,2,SPSA,512,0.79345703125
G0058,C09,N1,1000,3,COBYLA,256,0.59765625
G0058,C09,N1,1001,3,COBYLA,256,0.8095703125
G0058,C10,N1,1000,3,COBYLA,512,0.777587890625
G0058,C10,N1,1001,3,COBYLA,512,0.812744140625
G0058,C11,N1,1000,3,SPSA,256,0.64208984375
G0058,C11,N1,1001,3,SPSA,256,0.7333984375
G0058,C12,N1,1000,3,SPSA,512,0.6376953125
G0058,C12,N1,1001,3,SPSA,512,0.7626953125
G0058,C01,N2,1000,1,COBYLA,256,0.73876953125
G0058,C01,N2,1001,1,COBYLA,256,0.72119140625
G0058,C02,N2,1000,1,COBYLA,512,0.73583984375
G0058,C02,N2,1001,1,COBYLA,512,0.722900390625
G0058,C03,N2,1000,1,SPSA,256,0.73974609375
G0058,C03,N2,1001,1,SPSA,256,0.7333984375
G0058,C04,N2,1000,1,SPSA,512,0.714111328125
G0058,C04,N2,1001,1,SPSA,512,0.74462890625
G0058,C05,N2,1000,2,COBYLA,256,0.669921875
G0058,C05,N2,1001,2,COBYLA,256,0.68310546875
G0058,C06,N2,1000,2,COBYLA,512,0.692626953125
G0058,C06,N2,1001,2,COBYLA,512,0.695068359375
G0058,C07,N2,1000,2,SPSA,256,0.7041015625
G0058,C07,N2,1001,2,SPSA,256,0.71728515625
G0058,C08,N2,1000,2,SPSA,512,0.708251953125
G0058,C08,N2,1001,2,SPSA,512,0.732177734375
G0058,C09,N2,1000,3,COBYLA,256,0.6083984375
G0058,C09,N2,1001,3,COBYLA,256,0.7353515625
G0058,C10,N2,1000,3,COBYLA,512,0.708251953125
G0058,C10,N2,1001,3,COBYLA,512,0.737060546875
G0058,C11,N2,1000,3,SPSA,256,0.63671875
G0058,C11,N2,1001,3,SPSA,256,0.6943359375
G0058,C12,N2,1000,3,SPSA,512,0.62939453125
G0058,C12,N2,1001,3,SPSA,512,0.6953125
G0059,C01,N1,1000,1,COBYLA,256,0.671875
G0059,C01,N1,1001,1,COBYLA,256,0.5629340277777778
G0059,C02,N1,1000,1,COBYLA,512,0.6955295138888888
G0059,C02,N1,1001,1,COBYLA,512,0.6944444444444444
G0059,C03,N1,1000,1,SPSA,256,0.5729166666666666
G0059,C03,N1,1001,1,SPSA,256,0.7009548611111112
G0059,C04,N1,1000,1,SPSA,512,0.5631510416666666
G0059,C04,N1,1001,1,SPSA,512,0.6979166666666666
G0059,C05,N1,1000,2,COBYLA,256,0.7170138888888888
G0059,C05,N1,1001,2,COBYLA,256,0.6840277777777778
G0059,C06,N1,1000,2,COBYLA,512,0.6009114583333334
G0059,C06,N1,1001,2,COBYLA,512,0.708984375
G0059,C07,N1,1000,2,SPSA,256,0.578125
G0059,C07,N1,1001,2,SPSA,256,0.7482638888888888
G0059,C08,N1,1000,2,SPSA,512,0.5648871527777778
G0059,C08,N1,1001,2,SPSA,512,0.7209201388888888
G0059,C09,N1,1000,3,COBYLA,256,0.6497395833333334
G0059,C09,N1,1001,3,COBYLA,256,0.7204861111111112
G0059,C10,N1,1000,3,COBYLA,512,0.7654079861111112
G0059,C10,N1,1001,3,COBYLA,512,0.7393663194444444
G0059,C11,N1,1000,3,SPSA,256,0.5594618055555556
G0059,C11,N1,1001,3,SPSA,256,0.7105034722222222
G0059,C12,N1,1000,3,SPSA,512,0.5720486111111112
G0059,C12,N1,1001,3,SPSA,512,0.7102864583333334
G0059,C01,N2,1000,1,COBYLA,256,0.6440972222222222
G0059,C01,N2,1001,1,COBYLA,256,0.5625
G0059,C02,N2,1000,1,COBYLA,512,0.6618923611111112
G0059,C02,N2,1001,1,COBYLA,512,0.662109375
G0059,C03,N2,1000,1,SPSA,256,0.5716145833333334
G0059,C03,N2,1001,1,SPSA,256,0.6649305555555556
G0059,C04,N2,1000,1,SPSA,512,0.5659722222222222
G0059,C04,N2,1001,1,SPSA,512,0.6653645833333334
G0059,C05,N2,1000,2,COBYLA,256,0.6657986111111112
G0059,C05,N2,1001,2,COBYLA,256,0.6354166666666666
G0059,C06,N2,1000,2,COBYLA,512,0.5922309027777778
G0059,C06,N2,1001,2,COBYLA,512,0.6501736111111112
G0059,C07,N2,1000,2,SPSA,256,0.5729166666666666
G0059,C07,N2,1001,2,SPSA,256,0.6844618055555556
G0059,C08,N2,1000,2,SPSA,512,0.5672743055555556
G0059,C08,N2,1001,2,SPSA,512,0.6649305555555556
G0059,C09,N2,1000,3,COBYLA,256,0.6046006944444444
G0059,C09,N2,1001,3,COBYLA,256,0.64453125
G0059,C10,N2,1000,3,COBYLA,512,0.6796875
G0059,C10,N2,1001,3,COBYLA,512,0.6538628472222222
G0059,C11,N2,1000,3,SPSA,256,0.5499131944444444
G0059,C11,N2,1001,3,SPSA,256,0.6458333333333334
G0059,C12,N2,1000,3,SPSA,512,0.5533854166666666
G0059,C12,N2,1001,3,SPSA,512,0.6427951388888888
G0060,C01,N1,1000,1,COBYLA,256,0.7568359375
G0060,C01,N1,1001,1,COBYLA,256,0.61328125
G0060,C02,N1,1000,1,COBYLA,512,0.742919921875
G0060,C02,N1,1001,1,COBYLA,512,0.613037109375
G0060,C03,N1,1000,1,SPSA,256,0.62646484375
G0060,C03,N1,1001,1,SPSA,256,0.76416015625
G0060,C04,N1,1000,1,SPSA,512,0.63720703125
G0060,C04,N1,1001,1,SPSA,512,0.75537109375
G0060,C05,N1,1000,2,COBYLA,256,0.75634765625
G0060,C05,N1,1001,2,COBYLA,256,0.70361328125
G0060,C06,N1,1000,2,COBYLA,512,0.74072265625
G0060,C06,N1,1001,2,COBYLA,512,0.724609375
G0060,C07,N1,1000,2,SPSA,256,0.63134765625
G0060,C07,N1,1001,2,SPSA,256,0.74365234375
G0060,C08,N1,1000,2,SPSA,512,0.6376953125
G0060,C08,N1,1001,2,SPSA,512,0.792724609375
G0060,C09,N1,1000,3,COBYLA,256,0.677734375
G0060,C09,N1,1001,3,COBYLA,256,0.77587890625
G0060,C10,N1,1000,3,COBYLA,512,0.65576171875
G0060,C10,N1,1001,3,COBYLA,512,0.776611328125
G0060,C11,N1,1000,3,SPSA,256,0.640625
G0060,C11,N1,1001,3,SPSA,256,0.7314453125
G0060,C12,N1,1000,3,SPSA,512,0.698974609375
G0060,C12,N1,1001,3,SPSA,512,0.762939453125
G0060,C01,N2,1000,1,COBYLA,256,0.72998046875
G0060,C01,N2,1001,1,COBYLA,256,0.60693359375
G0060,C02,N2,1000,1,COBYLA,512,0.71533203125
G0060,C02,N2,1001,1,COBYLA,512,0.612548828125
G0060,C03,N2,1000,1,SPSA,256,0.60986328125
G0060,C03,N2,1001,1,SPSA,256,0.734375
G0060,C04,N2,1000,1,SPSA,512,0.63525390625
G0060,C04,N2,1001,1,SPSA,512,0.727783203125
G0060,C05,N2,1000,2,COBYLA,256,0.70556640625
G0060,C05,N2,1001,2,COBYLA,256,0.6630859375
G0060,C06,N2,1000,2,COBYLA,512,0.6953125
G0060,C06,N2,1001,2,COBYLA,512,0.680908203125
G0060,C07,N2,1000,2,SPSA,256,0.640625
G0060,C07,N2,1001,2,SPSA,256,0.69384765625
G0060,C08,N2,1000,2,SPSA,512,0.630615234375
G0060,C08,N2,1001,2,SPSA,512,0.7353515625
G0060,C09,N2,1000,3,COBYLA,256,0.6533203125
G0060,C09,N2,1001,3,COBYLA,256,0.73046875
G0060,C10,N2,1000,3,COBYLA,512,0.6376953125
G0060,C10,N2,1001,3,COBYLA,512,0.72607421875
G0060,C11,N2,1000,3,SPSA,256,0.62451171875
G0060,C11,N2,1001,3,SPSA,256,0.68994140625
G0060,C12,N2,1000,3,SPSA,512,0.66748046875
G0060,C12,N2,1001,3,SPSA,512,0.712158203125
G0061,C01,N1,1000,1,COBYLA,256,0.8107638888888888
G0061,C01,N1,1001,1,COBYLA,256,0.6636284722222222
G0061,C02,N1,1000,1,COBYLA,512,0.8166232638888888
G0061,C02,N1,1001,1,COBYLA,512,0.6655815972222222
G0061,C03,N1,1000,1,SPSA,256,0.6662326388888888
G0061,C03,N1,1001,1,SPSA,256,0.8168402777777778
G0061,C04,N1,1000,1,SPSA,512,0.8198784722222222
G0061,C04,N1,1001,1,SPSA,512,0.8205295138888888
G0061,C05,N1,1000,2,COBYLA,256,0.7647569444444444
G0061,C05,N1,1001,2,COBYLA,256,0.8051215277777778
G0061,C06,N1,1000,2,COBYLA,512,0.7964409722222222
G0061,C06,N1,1001,2,COBYLA,512,0.7960069444444444
G0061,C07,N1,1000,2,SPSA,256,0.6809895833333334
G0061,C07,N1,1001,2,SPSA,256,0.81640625
G0061,C08,N1,1000,2,SPSA,512,0.693359375
G0061,C08,N1,1001,2,SPSA,512,0.7873263888888888
G0061,C09,N1,1000,3,COBYLA,256,0.6653645833333334
G0061,C09,N1,1001,3,COBYLA,256,0.8268229166666666
G0061,C10,N1,1000,3,COBYLA,512,0.7903645833333334
G0061,C10,N1,1001,3,COBYLA,512,0.796875
G0061,C11,N1,1000,3,SPSA,256,0.7078993055555556
G0061,C11,N1,1001,3,SPSA,256,0.7113715277777778
G0061,C12,N1,1000,3,SPSA,512,0.6996527777777778
G0061,C12,N1,1001,3,SPSA,512,0.7829861111111112
G0061,C01,N2,1000,1,COBYLA,256,0.7860243055555556
G0061,C01,N2,1001,1,COBYLA,256,0.6636284722222222
G0061,C02,N2,1000,1,COBYLA,512,0.7868923611111112
G0061,C02,N2,1001,1,COBYLA,512,0.6651475694444444
G0061,C03,N2,1000,1,SPSA,256,0.6701388888888888
G0061,C03,N2,1001,1,SPSA,256,0.7907986111111112
G0061,C04,N2,1000,1,SPSA,512,0.7890625
G0061,C04,N2,1001,1,SPSA,512,0.7886284722222222
G0061,C05,N2,1000,2,COBYLA,256,0.7330729166666666
G0061,C05,N2,1001,2,COBYLA,256,0.7578125
G0061,C06,N2,1000,2,COBYLA,512,0.748046875
G0061,C06,N2,1001,2,COBYLA,512,0.7447916666666666
G0061,C07,N2,1000,2,SPSA,256,0.6779513888888888
G0061,C07,N2,1001,2,SPSA,256,0.7838541666666666
G0061,C08,N2,1000,2,SPSA,512,0.6896701388888888
G0061,C08,N2,1001,2,SPSA,512,0.7424045138888888
G0061,C09,N2,1000,3,COBYLA,256,0.6727430555555556
G0061,C09,N2,1001,3,COBYLA,256,0.7625868055555556
G0061,C10,N2,1000,3,COBYLA,512,0.7239583333333334
G0061,C10,N2,1001,3,COBYLA,512,0.7350260416666666
G0061,C11,N2,1000,3,SPSA,256,0.6940104166666666
G0061,C11,N2,1001,3,SPSA,256,0.6940104166666666
G0061,C12,N2,1000,3,SPSA,512,0.6866319444444444
G0061,C12,N2,1001,3,SPSA,512,0.7289496527777778
G0062,C01,N1,1000,1,COBYLA,256,0.7484375
G0062,C01,N1,1001,1,COBYLA,256,0.59765625
G0062,C02,N1,1000,1,COBYLA,512,0.7388671875
G0062,C02,N1,1001,1,COBYLA,512,0.7462890625
G0062,C03,N1,1000,1,SPSA,256,0.739453125
G0062,C03,N1,1001,1,SPSA,256,0.74375
G0062,C04,N1,1000,1,SPSA,512,0.749609375
G0062,C04,N1,1001,1,SPSA,512,0.7455078125
G0062,C05,N1,1000,2,COBYLA,256,0.72890625
G0062,C05,N1,1001,2,COBYLA,256,0.740625
G0062,C06,N1,1000,2,COBYLA,512,0.7517578125
G0062,C06,N1,1001,2,COBYLA,512,0.7234375
G0062,C07,N1,1000,2,SPSA,256,0.623046875
G0062,C07,N1,1001,2,SPSA,256,0.758984375
G0062,C08,N1,1000,2,SPSA,512,0.6162109375
G0062,C08,N1,1001,2,SPSA,512,0.778125
G0062,C09,N1,1000,3,COBYLA,256,0.598046875
G0062,C09,N1,1001,3,COBYLA,256,0.7859375
G0062,C10,N1,1000,3,COBYLA,512,0.609765625
G0062,C10,N1,1001,3,COBYLA,512,0.773828125
G0062,C11,N1,1000,3,SPSA,256,0.686328125
G0062,C11,N1,1001,3,SPSA,256,0.706640625
G0062,C12,N1,1000,3,SPSA,512,0.62265625
G0062,C12,N1,1001,3,SPSA,512,0.7072265625
G0062,C01,N2,1000,1,COBYLA,256,0.7203125
G0062,C01,N2,1001,1,COBYLA,256,0.596875
G0062,C02,N2,1000,1,COBYLA,512,0.71484375
G0062,C02,N2,1001,1,COBYLA,512,0.7208984375
G0062,C03,N2,1000,1,SPSA,256,0.715625
G0062,C03,N2,1001,1,SPSA,256,0.71796875
G0062,C04,N2,1000,1,SPSA,512,0.7244140625
G0062,C04,N2,1001,1,SPSA,512,0.7212890625
G0062,C05,N2,1000,2,COBYLA,256,0.67109375
G0062,C05,N2,1001,2,COBYLA,256,0.678125
G0062,C06,N2,1000,2,COBYLA,512,0.6892578125
G0062,C06,N2,1001,2,COBYLA,512,0.6712890625
G0062,C07,N2,1000,2,SPSA,256,0.604296875
G0062,C07,N2,1001,2,SPSA,256,0.710546875
G0062,C08,N2,1000,2,SPSA,512,0.6076171875
G0062,C08,N2,1001,2,SPSA,512,0.725390625
G0062,C09,N2,1000,3,COBYLA,256,0.595703125
G0062,C09,N2,1001,3,COBYLA,256,0.715625
G0062,C10,N2,1000,3,COBYLA,512,0.60625
G0062,C10,N2,1001,3,COBYLA,512,0.707421875
G0062,C11,N2,1000,3,SPSA,256,0.65390625
G0062,C11,N2,1001,3,SPSA,256,0.657421875
G0062,C12,N2,1000,3,SPSA,512,0.6140625
G0062,C12,N2,1001,3,SPSA,512,0.668359375
G0063,C01,N1,1000,1,COBYLA,256,0.73359375
G0063,C01,N1,1001,1,COBYLA,256,0.619921875
G0063,C02,N1,1000,1,COBYLA,512,0.725390625
G0063,C02,N1,1001,1,COBYLA,512,0.7517578125
G0063,C03,N1,1000,1,SPSA,256,0.587109375
G0063,C03,N1,1001,1,SPSA,256,0.75
G0063,C04,N1,1000,1,SPSA,512,0.7296875
G0063,C04,N1,1001,1,SPSA,512,0.7494140625
G0063,C05,N1,1000,2,COBYLA,256,0.652734375
G0063,C05,N1,1001,2,COBYLA,256,0.710546875
G0063,C06,N1,1000,2,COBYLA,512,0.7169921875
G0063,C06,N1,1001,2,COBYLA,512,0.7478515625
G0063,C07,N1,1000,2,SPSA,256,0.61484375
G0063,C07,N1,1001,2,SPSA,256,0.718359375
G0063,C08,N1,1000,2,SPSA,512,0.6240234375
G0063,C08,N1,1001,2,SPSA,512,0.6998046875
G0063,C09,N1,1000,3,COBYLA,256,0.7796875
G0063,C09,N1,1001,3,COBYLA,256,0.765234375
G0063,C10,N1,1000,3,COBYLA,512,0.804296875
G0063,C10,N1,1001,3,COBYLA,512,0.7587890625
G0063,C11,N1,1000,3,SPSA,256,0.611328125
G0063,C11,N1,1001,3,SPSA,256,0.74609375
G0063,C12,N1,1000,3,SPSA,512,0.769140625
G0063,C12,N1,1001,3,SPSA,512,0.73203125
G0063,C01,N2,1000,1,COBYLA,256,0.704296875
G0063,C01,N2,1001,1,COBYLA,256,0.6234375
